date,market1,market2,lag
2006-04-11,GB,NL,-26500
2006-04-11,NL,US,14000
2006-04-11,US,NL,-14000
2006-04-12,US,GB,-23500
2006-04-12,GB,US,23500
2006-04-12,NL,GB,34750
2006-04-12,GB,NL,-34750
2006-04-12,NL,US,13500
2006-04-12,US,NL,-13500
2006-04-13,US,GB,45000
2006-04-13,GB,US,-45000
2006-04-13,NL,GB,29500
2006-04-13,GB,NL,-29500
2006-04-13,NL,US,14500
2006-04-13,US,NL,-14500
2006-04-18,US,GB,8000
2006-04-18,GB,US,-8000
2006-04-18,NL,GB,-10000
2006-04-18,GB,NL,10000
2006-04-18,NL,US,18000
2006-04-18,US,NL,-18000
2006-04-19,US,GB,-21500
2006-04-19,GB,US,21500
2006-04-19,NL,GB,13000
2006-04-19,GB,NL,-13000
2006-04-19,NL,US,16000
2006-04-19,US,NL,-16000
2006-04-20,US,GB,7500
2006-04-20,GB,US,-7500
2006-04-20,NL,GB,-5000
2006-04-20,GB,NL,5000
2006-04-20,NL,US,19750
2006-04-20,US,NL,-19750
2006-04-21,US,GB,12000
2006-04-21,GB,US,-12000
2006-04-21,NL,GB,17000
2006-04-21,GB,NL,-17000
2006-04-21,NL,US,36625
2006-04-21,US,NL,-36625
2006-04-24,US,GB,-4500
2006-04-24,GB,US,4500
2006-04-24,NL,GB,1000
2006-04-24,GB,NL,-1000
2006-04-24,NL,US,19000
2006-04-24,US,NL,-19000
2006-04-26,US,GB,-3375
2006-04-26,GB,US,3375
2006-04-26,NL,GB,11500
2006-04-26,GB,NL,-11500
2006-04-26,NL,US,15000
2006-04-26,US,NL,-15000
2006-04-27,US,GB,-16000
2006-04-27,GB,US,16000
2006-04-27,NL,GB,5250
2006-04-27,GB,NL,-5250
2006-04-27,NL,US,1500
2006-04-27,US,NL,-1500
2006-04-28,US,GB,5000
2006-04-28,GB,US,-5000
2006-04-28,NL,GB,20500
2006-04-28,GB,NL,-20500
2006-04-28,NL,US,12500
2006-04-28,US,NL,-12500
2006-05-02,US,GB,-2000
2006-05-02,GB,US,2000
2006-05-02,NL,GB,-19000
2006-05-02,GB,NL,19000
2006-05-02,NL,US,16000
2006-05-02,US,NL,-16000
2006-05-03,US,GB,-8687
2006-05-03,GB,US,8687
2006-05-03,NL,GB,-1000
2006-05-03,GB,NL,1000
2006-05-03,NL,US,17000
2006-05-03,US,NL,-17000
2006-05-04,US,GB,-6000
2006-05-04,GB,US,6000
2006-05-04,NL,GB,18500
2006-05-04,GB,NL,-18500
2006-05-04,NL,US,24000
2006-05-04,US,NL,-24000
2006-05-05,US,GB,9000
2006-05-05,GB,US,-9000
2006-05-05,NL,GB,-5750
2006-05-05,GB,NL,5750
2006-05-05,NL,US,12000
2006-05-05,US,NL,-12000
2006-05-08,US,GB,-31598
2006-05-08,GB,US,31598
2006-05-08,NL,GB,7000
2006-05-08,GB,NL,-7000
2006-05-08,NL,US,15000
2006-05-08,US,NL,-15000
2006-05-10,US,GB,500
2006-05-10,GB,US,-500
2006-05-10,NL,GB,9000
2006-05-10,GB,NL,-9000
2006-05-10,NL,US,22000
2006-05-10,US,NL,-22000
2006-05-11,US,GB,-55875
2006-05-11,GB,US,55875
2006-05-11,NL,GB,11125
2006-05-11,GB,NL,-11125
2006-05-11,NL,US,16000
2006-05-11,US,NL,-16000
2006-05-12,US,GB,-12500
2006-05-12,GB,US,12500
2006-05-12,NL,GB,-4500
2006-05-12,GB,NL,4500
2006-05-12,NL,US,15750
2006-05-12,US,NL,-15750
2006-05-15,US,GB,-7500
2006-05-15,GB,US,7500
2006-05-15,NL,GB,2000
2006-05-15,GB,NL,-2000
2006-05-15,NL,US,17500
2006-05-15,US,NL,-17500
2006-05-16,US,GB,7000
2006-05-16,GB,US,-7000
2006-05-16,NL,GB,1000
2006-05-16,GB,NL,-1000
2006-05-16,NL,US,7000
2006-05-16,US,NL,-7000
2006-05-17,US,GB,22000
2006-05-17,GB,US,-22000
2006-05-17,NL,GB,36000
2006-05-17,GB,NL,-36000
2006-05-17,NL,US,15000
2006-05-17,US,NL,-15000
2006-05-18,US,GB,-12250
2006-05-18,GB,US,12250
2006-05-18,NL,GB,7250
2006-05-18,GB,NL,-7250
2006-05-18,NL,US,25375
2006-05-18,US,NL,-25375
2006-05-19,US,GB,-3437
2006-05-19,GB,US,3437
2006-05-19,NL,GB,-11750
2006-05-19,GB,NL,11750
2006-05-19,NL,US,11500
2006-05-19,US,NL,-11500
2006-05-22,US,GB,-21250
2006-05-22,GB,US,21250
2006-05-22,NL,GB,10750
2006-05-22,GB,NL,-10750
2006-05-22,NL,US,28000
2006-05-22,US,NL,-28000
2006-05-24,US,GB,-5000
2006-05-24,GB,US,5000
2006-05-24,NL,GB,17000
2006-05-24,GB,NL,-17000
2006-05-24,NL,US,13000
2006-05-24,US,NL,-13000
2006-05-25,US,GB,-18000
2006-05-25,GB,US,18000
2006-05-25,NL,GB,22000
2006-05-25,GB,NL,-22000
2006-05-25,NL,US,26750
2006-05-25,US,NL,-26750
2006-05-26,US,GB,-25250
2006-05-26,GB,US,25250
2006-05-26,NL,GB,18000
2006-05-26,GB,NL,-18000
2006-05-26,NL,US,22500
2006-05-26,US,NL,-22500
2006-05-30,US,GB,18000
2006-05-30,GB,US,-18000
2006-05-30,NL,GB,7000
2006-05-30,GB,NL,-7000
2006-05-30,NL,US,14250
2006-05-30,US,NL,-14250
2006-05-31,US,GB,-4500
2006-05-31,GB,US,4500
2006-05-31,NL,GB,18750
2006-05-31,GB,NL,-18750
2006-05-31,NL,US,10250
2006-05-31,US,NL,-10250
2006-06-01,US,GB,3500
2006-06-01,GB,US,-3500
2006-06-01,NL,GB,17000
2006-06-01,GB,NL,-17000
2006-06-01,NL,US,13747
2006-06-01,US,NL,-13747
2006-06-02,US,GB,-4500
2006-06-02,GB,US,4500
2006-06-02,NL,GB,8000
2006-06-02,GB,NL,-8000
2006-06-02,NL,US,17000
2006-06-02,US,NL,-17000
2006-06-05,US,GB,-18000
2006-06-05,GB,US,18000
2006-06-05,NL,GB,2625
2006-06-05,GB,NL,-2625
2006-06-05,NL,US,8000
2006-06-05,US,NL,-8000
2006-06-07,US,GB,-2500
2006-06-07,GB,US,2500
2006-06-07,NL,GB,40000
2006-06-07,GB,NL,-40000
2006-06-07,NL,US,19938
2006-06-07,US,NL,-19938
2006-06-08,US,GB,6000
2006-06-08,GB,US,-6000
2006-06-08,NL,GB,16000
2006-06-08,GB,NL,-16000
2006-06-08,NL,US,9125
2006-06-08,US,NL,-9125
2006-06-09,US,GB,0
2006-06-09,GB,US,0
2006-06-09,NL,GB,5750
2006-06-09,GB,NL,-5750
2006-06-09,NL,US,9375
2006-06-09,US,NL,-9375
2006-06-12,US,GB,-5500
2006-06-12,GB,US,5500
2006-06-12,NL,GB,1750
2006-06-12,GB,NL,-1750
2006-06-12,NL,US,9750
2006-06-12,US,NL,-9750
2006-06-13,US,GB,-2625
2006-06-13,GB,US,2625
2006-06-13,NL,GB,12500
2006-06-13,GB,NL,-12500
2006-06-13,NL,US,26000
2006-06-13,US,NL,-26000
2006-06-14,US,GB,-15000
2006-06-14,GB,US,15000
2006-06-14,NL,GB,4500
2006-06-14,GB,NL,-4500
2006-06-14,NL,US,2250
2006-06-14,US,NL,-2250
2006-06-15,US,GB,-62245
2006-06-15,GB,US,62245
2006-06-15,NL,GB,-8000
2006-06-15,GB,NL,8000
2006-06-15,NL,US,15250
2006-06-15,US,NL,-15250
2006-06-16,US,GB,-11000
2006-06-16,GB,US,11000
2006-06-16,NL,GB,0
2006-06-16,GB,NL,0
2006-06-16,NL,US,12000
2006-06-16,US,NL,-12000
2006-06-19,US,GB,-6500
2006-06-19,GB,US,6500
2006-06-19,NL,GB,11000
2006-06-19,GB,NL,-11000
2006-06-19,NL,US,23000
2006-06-19,US,NL,-23000
2006-06-21,US,GB,-6000
2006-06-21,GB,US,6000
2006-06-21,NL,GB,7500
2006-06-21,GB,NL,-7500
2006-06-21,NL,US,20250
2006-06-21,US,NL,-20250
2006-06-22,US,GB,-21500
2006-06-22,GB,US,21500
2006-06-22,NL,GB,13000
2006-06-22,GB,NL,-13000
2006-06-22,NL,US,21000
2006-06-22,US,NL,-21000
2006-06-23,US,GB,-14625
2006-06-23,GB,US,14625
2006-06-23,NL,GB,5000
2006-06-23,GB,NL,-5000
2006-06-23,NL,US,17000
2006-06-23,US,NL,-17000
2006-06-26,US,GB,-19188
2006-06-26,GB,US,19188
2006-06-26,NL,GB,0
2006-06-26,GB,NL,0
2006-06-26,NL,US,18000
2006-06-26,US,NL,-18000
2006-06-27,US,GB,-5500
2006-06-27,GB,US,5500
2006-06-27,NL,GB,8000
2006-06-27,GB,NL,-8000
2006-06-27,NL,US,18250
2006-06-27,US,NL,-18250
2006-06-28,US,GB,-24500
2006-06-28,GB,US,24500
2006-06-28,NL,GB,-500
2006-06-28,GB,NL,500
2006-06-28,NL,US,13000
2006-06-28,US,NL,-13000
2006-06-29,US,GB,-1750
2006-06-29,GB,US,1750
2006-06-29,NL,GB,12500
2006-06-29,GB,NL,-12500
2006-06-29,NL,US,15000
2006-06-29,US,NL,-15000
2006-06-30,US,GB,-6000
2006-06-30,GB,US,6000
2006-06-30,NL,GB,16500
2006-06-30,GB,NL,-16500
2006-06-30,NL,US,17000
2006-06-30,US,NL,-17000
2006-07-03,US,GB,-12437
2006-07-03,GB,US,12437
2006-07-03,NL,GB,4000
2006-07-03,GB,NL,-4000
2006-07-03,NL,US,10000
2006-07-03,US,NL,-10000
2006-07-05,US,GB,-11000
2006-07-05,GB,US,11000
2006-07-05,NL,GB,-500
2006-07-05,GB,NL,500
2006-07-05,NL,US,43000
2006-07-05,US,NL,-43000
2006-07-06,US,GB,-8500
2006-07-06,GB,US,8500
2006-07-06,NL,GB,10375
2006-07-06,GB,NL,-10375
2006-07-06,NL,US,43000
2006-07-06,US,NL,-43000
2006-07-07,US,GB,4000
2006-07-07,GB,US,-4000
2006-07-07,NL,GB,6000
2006-07-07,GB,NL,-6000
2006-07-07,NL,US,18000
2006-07-07,US,NL,-18000
2006-07-10,US,GB,-5000
2006-07-10,GB,US,5000
2006-07-10,NL,GB,-500
2006-07-10,GB,NL,500
2006-07-10,NL,US,14000
2006-07-10,US,NL,-14000
2006-07-11,US,GB,-5000
2006-07-11,GB,US,5000
2006-07-11,NL,GB,11500
2006-07-11,GB,NL,-11500
2006-07-11,NL,US,10750
2006-07-11,US,NL,-10750
2006-07-12,US,GB,-14500
2006-07-12,GB,US,14500
2006-07-12,NL,GB,9000
2006-07-12,GB,NL,-9000
2006-07-12,NL,US,17500
2006-07-12,US,NL,-17500
2006-07-13,US,GB,-4625
2006-07-13,GB,US,4625
2006-07-13,NL,GB,3000
2006-07-13,GB,NL,-3000
2006-07-13,NL,US,34000
2006-07-13,US,NL,-34000
2006-07-14,US,GB,-19000
2006-07-14,GB,US,19000
2006-07-14,NL,GB,-1500
2006-07-14,GB,NL,1500
2006-07-14,NL,US,5500
2006-07-14,US,NL,-5500
2006-07-17,US,GB,6000
2006-07-17,GB,US,-6000
2006-07-17,NL,GB,8500
2006-07-17,GB,NL,-8500
2006-07-17,NL,US,7500
2006-07-17,US,NL,-7500
2006-07-19,US,GB,-23000
2006-07-19,GB,US,23000
2006-07-19,NL,GB,14250
2006-07-19,GB,NL,-14250
2006-07-19,NL,US,15000
2006-07-19,US,NL,-15000
2006-07-20,US,GB,-2250
2006-07-20,GB,US,2250
2006-07-20,NL,GB,5500
2006-07-20,GB,NL,-5500
2006-07-20,NL,US,18000
2006-07-20,US,NL,-18000
2006-07-21,US,GB,-7000
2006-07-21,GB,US,7000
2006-07-21,NL,GB,0
2006-07-21,GB,NL,0
2006-07-21,NL,US,31500
2006-07-21,US,NL,-31500
2006-07-24,US,GB,-14000
2006-07-24,GB,US,14000
2006-07-24,NL,GB,19000
2006-07-24,GB,NL,-19000
2006-07-24,NL,US,34500
2006-07-24,US,NL,-34500
2006-07-25,US,GB,-15435
2006-07-25,GB,US,15435
2006-07-25,NL,GB,8000
2006-07-25,GB,NL,-8000
2006-07-25,NL,US,14000
2006-07-25,US,NL,-14000
2006-07-26,US,GB,-20000
2006-07-26,GB,US,20000
2006-07-26,NL,GB,0
2006-07-26,GB,NL,0
2006-07-26,NL,US,15000
2006-07-26,US,NL,-15000
2006-07-27,US,GB,-33625
2006-07-27,GB,US,33625
2006-07-27,NL,GB,2000
2006-07-27,GB,NL,-2000
2006-07-27,NL,US,11276
2006-07-27,US,NL,-11276
2006-07-28,US,GB,-4000
2006-07-28,GB,US,4000
2006-07-28,NL,GB,500
2006-07-28,GB,NL,-500
2006-07-28,NL,US,14500
2006-07-28,US,NL,-14500
2006-07-31,US,GB,9000
2006-07-31,GB,US,-9000
2006-07-31,NL,GB,16500
2006-07-31,GB,NL,-16500
2006-07-31,NL,US,11000
2006-07-31,US,NL,-11000
2006-08-02,US,GB,-4000
2006-08-02,GB,US,4000
2006-08-02,NL,GB,18442
2006-08-02,GB,NL,-18442
2006-08-02,NL,US,6000
2006-08-02,US,NL,-6000
2006-08-03,US,GB,-17000
2006-08-03,GB,US,17000
2006-08-03,NL,GB,2000
2006-08-03,GB,NL,-2000
2006-08-03,NL,US,11750
2006-08-03,US,NL,-11750
2006-08-04,US,GB,19000
2006-08-04,GB,US,-19000
2006-08-04,NL,GB,19500
2006-08-04,GB,NL,-19500
2006-08-04,NL,US,18365
2006-08-04,US,NL,-18365
2006-08-07,US,GB,-18000
2006-08-07,GB,US,18000
2006-08-07,NL,GB,15000
2006-08-07,GB,NL,-15000
2006-08-07,NL,US,17000
2006-08-07,US,NL,-17000
2006-08-08,US,GB,2750
2006-08-08,GB,US,-2750
2006-08-08,NL,GB,0
2006-08-08,GB,NL,0
2006-08-08,NL,US,14000
2006-08-08,US,NL,-14000
2006-08-09,US,GB,-14000
2006-08-09,GB,US,14000
2006-08-09,NL,GB,-1000
2006-08-09,GB,NL,1000
2006-08-09,NL,US,-2000
2006-08-09,US,NL,2000
2006-08-10,US,GB,-12000
2006-08-10,GB,US,12000
2006-08-10,NL,GB,1000
2006-08-10,GB,NL,-1000
2006-08-10,NL,US,19000
2006-08-10,US,NL,-19000
2006-08-11,US,GB,-2500
2006-08-11,GB,US,2500
2006-08-11,NL,GB,18000
2006-08-11,GB,NL,-18000
2006-08-11,NL,US,27000
2006-08-11,US,NL,-27000
2006-08-14,US,GB,4000
2006-08-14,GB,US,-4000
2006-08-14,NL,GB,22500
2006-08-14,GB,NL,-22500
2006-08-14,NL,US,6000
2006-08-14,US,NL,-6000
2006-08-16,US,GB,13187
2006-08-16,GB,US,-13187
2006-08-16,NL,GB,6375
2006-08-16,GB,NL,-6375
2006-08-16,NL,US,11000
2006-08-16,US,NL,-11000
2006-08-17,US,GB,-13250
2006-08-17,GB,US,13250
2006-08-17,NL,GB,12000
2006-08-17,GB,NL,-12000
2006-08-17,NL,US,19750
2006-08-17,US,NL,-19750
2006-08-18,US,GB,-8250
2006-08-18,GB,US,8250
2006-08-18,NL,GB,6000
2006-08-18,GB,NL,-6000
2006-08-18,NL,US,16000
2006-08-18,US,NL,-16000
2006-08-21,US,GB,3875
2006-08-21,GB,US,-3875
2006-08-21,NL,GB,4000
2006-08-21,GB,NL,-4000
2006-08-21,NL,US,6000
2006-08-21,US,NL,-6000
2006-08-22,US,GB,-25000
2006-08-22,GB,US,25000
2006-08-22,NL,GB,19875
2006-08-22,GB,NL,-19875
2006-08-22,NL,US,20500
2006-08-22,US,NL,-20500
2006-08-23,US,GB,-9000
2006-08-23,GB,US,9000
2006-08-23,NL,GB,19000
2006-08-23,GB,NL,-19000
2006-08-23,NL,US,36500
2006-08-23,US,NL,-36500
2006-08-24,US,GB,-28000
2006-08-24,GB,US,28000
2006-08-24,NL,GB,5500
2006-08-24,GB,NL,-5500
2006-08-24,NL,US,7000
2006-08-24,US,NL,-7000
2006-08-25,US,GB,-6000
2006-08-25,GB,US,6000
2006-08-25,NL,GB,1594
2006-08-25,GB,NL,-1594
2006-08-25,NL,US,31062
2006-08-25,US,NL,-31062
2006-08-30,US,GB,-18000
2006-08-30,GB,US,18000
2006-08-30,NL,GB,3500
2006-08-30,GB,NL,-3500
2006-08-30,NL,US,13000
2006-08-30,US,NL,-13000
2006-08-31,US,GB,34000
2006-08-31,GB,US,-34000
2006-08-31,NL,GB,46000
2006-08-31,GB,NL,-46000
2006-08-31,NL,US,9500
2006-08-31,US,NL,-9500
2006-09-01,US,GB,-5375
2006-09-01,GB,US,5375
2006-09-01,NL,GB,17000
2006-09-01,GB,NL,-17000
2006-09-01,NL,US,19000
2006-09-01,US,NL,-19000
2006-09-05,US,GB,-13000
2006-09-05,GB,US,13000
2006-09-05,NL,GB,1500
2006-09-05,GB,NL,-1500
2006-09-05,NL,US,6437
2006-09-05,US,NL,-6437
2006-09-06,US,GB,4000
2006-09-06,GB,US,-4000
2006-09-06,NL,GB,19000
2006-09-06,GB,NL,-19000
2006-09-06,NL,US,17000
2006-09-06,US,NL,-17000
2006-09-07,US,GB,-2000
2006-09-07,GB,US,2000
2006-09-07,NL,GB,1500
2006-09-07,GB,NL,-1500
2006-09-07,NL,US,14500
2006-09-07,US,NL,-14500
2006-09-08,US,GB,-14750
2006-09-08,GB,US,14750
2006-09-08,NL,GB,7500
2006-09-08,GB,NL,-7500
2006-09-08,NL,US,-1000
2006-09-08,US,NL,1000
2006-09-11,US,GB,-500
2006-09-11,GB,US,500
2006-09-11,NL,GB,-1000
2006-09-11,GB,NL,1000
2006-09-11,NL,US,17000
2006-09-11,US,NL,-17000
2006-09-13,US,GB,-14000
2006-09-13,GB,US,14000
2006-09-13,NL,GB,1000
2006-09-13,GB,NL,-1000
2006-09-13,NL,US,4500
2006-09-13,US,NL,-4500
2006-09-14,US,GB,1000
2006-09-14,GB,US,-1000
2006-09-14,NL,GB,13500
2006-09-14,GB,NL,-13500
2006-09-14,NL,US,5500
2006-09-14,US,NL,-5500
2006-09-15,US,GB,-55256
2006-09-15,GB,US,55256
2006-09-15,NL,GB,-8500
2006-09-15,GB,NL,8500
2006-09-15,NL,US,16500
2006-09-15,US,NL,-16500
2006-09-18,US,GB,-17500
2006-09-18,GB,US,17500
2006-09-18,NL,GB,16000
2006-09-18,GB,NL,-16000
2006-09-18,NL,US,13500
2006-09-18,US,NL,-13500
2006-09-19,US,GB,6500
2006-09-19,GB,US,-6500
2006-09-19,NL,GB,2750
2006-09-19,GB,NL,-2750
2006-09-19,NL,US,14000
2006-09-19,US,NL,-14000
2006-09-20,US,GB,5563
2006-09-20,GB,US,-5563
2006-09-20,NL,GB,36500
2006-09-20,GB,NL,-36500
2006-09-20,NL,US,12000
2006-09-20,US,NL,-12000
2006-09-21,US,GB,-5000
2006-09-21,GB,US,5000
2006-09-21,NL,GB,14000
2006-09-21,GB,NL,-14000
2006-09-21,NL,US,19000
2006-09-21,US,NL,-19000
2006-09-22,US,GB,-6000
2006-09-22,GB,US,6000
2006-09-22,NL,GB,7000
2006-09-22,GB,NL,-7000
2006-09-22,NL,US,16000
2006-09-22,US,NL,-16000
2006-09-25,US,GB,-7250
2006-09-25,GB,US,7250
2006-09-25,NL,GB,12000
2006-09-25,GB,NL,-12000
2006-09-25,NL,US,15000
2006-09-25,US,NL,-15000
2006-09-27,US,GB,17000
2006-09-27,GB,US,-17000
2006-09-27,NL,GB,23500
2006-09-27,GB,NL,-23500
2006-09-27,NL,US,12000
2006-09-27,US,NL,-12000
2006-09-28,US,GB,12750
2006-09-28,GB,US,-12750
2006-09-28,NL,GB,1500
2006-09-28,GB,NL,-1500
2006-09-28,NL,US,12000
2006-09-28,US,NL,-12000
2006-09-29,US,GB,-22375
2006-09-29,GB,US,22375
2006-09-29,NL,GB,9375
2006-09-29,GB,NL,-9375
2006-09-29,NL,US,3125
2006-09-29,US,NL,-3125
2006-10-02,US,GB,-7250
2006-10-02,GB,US,7250
2006-10-02,NL,GB,19000
2006-10-02,GB,NL,-19000
2006-10-02,NL,US,11500
2006-10-02,US,NL,-11500
2006-10-03,US,GB,-3000
2006-10-03,GB,US,3000
2006-10-03,NL,GB,6000
2006-10-03,GB,NL,-6000
2006-10-03,NL,US,15000
2006-10-03,US,NL,-15000
2006-10-04,US,GB,-12625
2006-10-04,GB,US,12625
2006-10-04,NL,GB,45000
2006-10-04,GB,NL,-45000
2006-10-04,NL,US,18000
2006-10-04,US,NL,-18000
2006-10-05,US,GB,-1000
2006-10-05,GB,US,1000
2006-10-05,NL,GB,4500
2006-10-05,GB,NL,-4500
2006-10-05,NL,US,-8000
2006-10-05,US,NL,8000
2006-10-06,US,GB,8000
2006-10-06,GB,US,-8000
2006-10-06,NL,GB,11000
2006-10-06,GB,NL,-11000
2006-10-06,NL,US,750
2006-10-06,US,NL,-750
2006-10-09,US,GB,4250
2006-10-09,GB,US,-4250
2006-10-09,NL,GB,13250
2006-10-09,GB,NL,-13250
2006-10-09,NL,US,-18000
2006-10-09,US,NL,18000
2006-10-11,US,GB,-5125
2006-10-11,GB,US,5125
2006-10-11,NL,GB,5625
2006-10-11,GB,NL,-5625
2006-10-11,NL,US,12500
2006-10-11,US,NL,-12500
2006-10-12,US,GB,-13500
2006-10-12,GB,US,13500
2006-10-12,NL,GB,12840
2006-10-12,GB,NL,-12840
2006-10-12,NL,US,13500
2006-10-12,US,NL,-13500
2006-10-13,US,GB,6000
2006-10-13,GB,US,-6000
2006-10-13,NL,GB,14000
2006-10-13,GB,NL,-14000
2006-10-13,NL,US,40000
2006-10-13,US,NL,-40000
2006-10-16,US,GB,10750
2006-10-16,GB,US,-10750
2006-10-16,NL,GB,25750
2006-10-16,GB,NL,-25750
2006-10-16,NL,US,25125
2006-10-16,US,NL,-25125
2006-10-17,US,GB,12750
2006-10-17,GB,US,-12750
2006-10-17,NL,GB,-12000
2006-10-17,GB,NL,12000
2006-10-17,NL,US,18000
2006-10-17,US,NL,-18000
2006-10-18,US,GB,5000
2006-10-18,GB,US,-5000
2006-10-18,NL,GB,52250
2006-10-18,GB,NL,-52250
2006-10-18,NL,US,12817
2006-10-18,US,NL,-12817
2006-10-19,US,GB,-13875
2006-10-19,GB,US,13875
2006-10-19,NL,GB,9500
2006-10-19,GB,NL,-9500
2006-10-19,NL,US,12063
2006-10-19,US,NL,-12063
2006-10-20,US,GB,28000
2006-10-20,GB,US,-28000
2006-10-20,NL,GB,12250
2006-10-20,GB,NL,-12250
2006-10-20,NL,US,16000
2006-10-20,US,NL,-16000
2006-10-23,US,GB,8000
2006-10-23,GB,US,-8000
2006-10-23,NL,GB,8500
2006-10-23,GB,NL,-8500
2006-10-23,NL,US,17500
2006-10-23,US,NL,-17500
2006-10-25,US,GB,-17500
2006-10-25,GB,US,17500
2006-10-25,NL,GB,14000
2006-10-25,GB,NL,-14000
2006-10-25,NL,US,21500
2006-10-25,US,NL,-21500
2006-10-26,US,GB,-124000
2006-10-26,GB,US,124000
2006-10-26,NL,GB,-7625
2006-10-26,GB,NL,7625
2006-10-26,NL,US,-3000
2006-10-26,US,NL,3000
2006-10-27,US,GB,-2500
2006-10-27,GB,US,2500
2006-10-27,NL,GB,20500
2006-10-27,GB,NL,-20500
2006-10-27,NL,US,3000
2006-10-27,US,NL,-3000
2006-10-30,US,GB,-17000
2006-10-30,GB,US,17000
2006-10-30,NL,GB,22000
2006-10-30,GB,NL,-22000
2006-10-30,NL,US,11187
2006-10-30,US,NL,-11187
2006-10-31,US,GB,3750
2006-10-31,GB,US,-3750
2006-10-31,NL,GB,2000
2006-10-31,GB,NL,-2000
2006-10-31,NL,US,-10750
2006-10-31,US,NL,10750
2006-11-01,US,GB,-2000
2006-11-01,GB,US,2000
2006-11-01,NL,GB,20750
2006-11-01,GB,NL,-20750
2006-11-01,NL,US,12000
2006-11-01,US,NL,-12000
2006-11-02,US,GB,-16500
2006-11-02,GB,US,16500
2006-11-02,NL,GB,14500
2006-11-02,GB,NL,-14500
2006-11-02,NL,US,10000
2006-11-02,US,NL,-10000
2006-11-03,US,GB,-15000
2006-11-03,GB,US,15000
2006-11-03,NL,GB,10500
2006-11-03,GB,NL,-10500
2006-11-03,NL,US,13000
2006-11-03,US,NL,-13000
2006-11-06,US,GB,-13000
2006-11-06,GB,US,13000
2006-11-06,NL,GB,3750
2006-11-06,GB,NL,-3750
2006-11-06,NL,US,9000
2006-11-06,US,NL,-9000
2006-11-08,US,GB,-16000
2006-11-08,GB,US,16000
2006-11-08,NL,GB,19000
2006-11-08,GB,NL,-19000
2006-11-08,NL,US,19250
2006-11-08,US,NL,-19250
2006-11-09,US,GB,-16750
2006-11-09,GB,US,16750
2006-11-09,NL,GB,3000
2006-11-09,GB,NL,-3000
2006-11-09,NL,US,10000
2006-11-09,US,NL,-10000
2006-11-10,US,GB,-22500
2006-11-10,GB,US,22500
2006-11-10,NL,GB,30000
2006-11-10,GB,NL,-30000
2006-11-10,NL,US,10000
2006-11-10,US,NL,-10000
2006-11-13,US,GB,16000
2006-11-13,GB,US,-16000
2006-11-13,NL,GB,0
2006-11-13,GB,NL,0
2006-11-13,NL,US,-9000
2006-11-13,US,NL,9000
2006-11-14,US,GB,-9000
2006-11-14,GB,US,9000
2006-11-14,NL,GB,-16000
2006-11-14,GB,NL,16000
2006-11-14,NL,US,25000
2006-11-14,US,NL,-25000
2006-11-15,US,GB,23250
2006-11-15,GB,US,-23250
2006-11-15,NL,GB,2000
2006-11-15,GB,NL,-2000
2006-11-15,NL,US,10625
2006-11-15,US,NL,-10625
2006-11-16,US,GB,3500
2006-11-16,GB,US,-3500
2006-11-16,NL,GB,-8000
2006-11-16,GB,NL,8000
2006-11-16,NL,US,28500
2006-11-16,US,NL,-28500
2006-11-17,US,GB,-22000
2006-11-17,GB,US,22000
2006-11-17,NL,GB,16000
2006-11-17,GB,NL,-16000
2006-11-17,NL,US,20500
2006-11-17,US,NL,-20500
2006-11-20,US,GB,0
2006-11-20,GB,US,0
2006-11-20,NL,GB,8687
2006-11-20,GB,NL,-8687
2006-11-20,NL,US,12937
2006-11-20,US,NL,-12937
2006-11-22,US,GB,-19000
2006-11-22,GB,US,19000
2006-11-22,NL,GB,18000
2006-11-22,GB,NL,-18000
2006-11-22,NL,US,14500
2006-11-22,US,NL,-14500
2006-11-24,US,GB,39750
2006-11-24,GB,US,-39750
2006-11-24,NL,GB,6000
2006-11-24,GB,NL,-6000
2006-11-24,NL,US,5000
2006-11-24,US,NL,-5000
2006-11-27,US,GB,-17625
2006-11-27,GB,US,17625
2006-11-27,NL,GB,17000
2006-11-27,GB,NL,-17000
2006-11-27,NL,US,11563
2006-11-27,US,NL,-11563
2006-11-28,US,GB,-19000
2006-11-28,GB,US,19000
2006-11-28,NL,GB,14000
2006-11-28,GB,NL,-14000
2006-11-28,NL,US,6000
2006-11-28,US,NL,-6000
2006-11-29,US,GB,1000
2006-11-29,GB,US,-1000
2006-11-29,NL,GB,-6000
2006-11-29,GB,NL,6000
2006-11-29,NL,US,17000
2006-11-29,US,NL,-17000
2006-11-30,US,GB,-13000
2006-11-30,GB,US,13000
2006-11-30,NL,GB,2000
2006-11-30,GB,NL,-2000
2006-11-30,NL,US,7500
2006-11-30,US,NL,-7500
2006-12-01,US,GB,-22500
2006-12-01,GB,US,22500
2006-12-01,NL,GB,3500
2006-12-01,GB,NL,-3500
2006-12-01,NL,US,18250
2006-12-01,US,NL,-18250
2006-12-04,US,GB,-15250
2006-12-04,GB,US,15250
2006-12-04,NL,GB,8500
2006-12-04,GB,NL,-8500
2006-12-04,NL,US,27750
2006-12-04,US,NL,-27750
2006-12-06,US,GB,13000
2006-12-06,GB,US,-13000
2006-12-06,NL,GB,-7000
2006-12-06,GB,NL,7000
2006-12-06,NL,US,7750
2006-12-06,US,NL,-7750
